image_path,mask_path,source_split,original_split,index,tumour_code,tumour_label,plane_code,plane_label,sequence,class_id,status,stratify_key,split,output_image_path,output_label_path,num_polygons,label_status
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01878_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01878_me_co_t1.png,train,train,1878,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01878_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01878_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01634_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01634_me_co_t1.png,train,train,1634,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01634_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01634_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01673_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01673_me_co_t1.png,train,train,1673,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01673_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01673_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01855_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01855_me_co_t1.png,train,train,1855,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01855_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01855_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01622_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01622_me_co_t1.png,train,train,1622,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01622_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01622_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01932_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01932_me_co_t1.png,train,train,1932,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01932_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01932_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01586_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01586_me_co_t1.png,train,train,1586,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01586_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01586_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01747_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01747_me_co_t1.png,train,train,1747,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01747_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01747_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01776_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01776_me_co_t1.png,train,train,1776,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01776_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01776_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01575_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01575_me_co_t1.png,train,train,1575,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01575_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01575_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01901_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01901_me_co_t1.png,train,train,1901,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01901_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01901_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01826_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01826_me_co_t1.png,train,train,1826,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01826_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01826_me_co_t1.txt,2,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01658_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01658_me_co_t1.png,train,train,1658,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01658_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01658_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01849_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01849_me_co_t1.png,train,train,1849,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01849_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01849_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01890_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01890_me_co_t1.png,train,train,1890,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01890_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01890_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01942_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01942_me_co_t1.png,train,train,1942,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01942_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01942_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01654_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01654_me_co_t1.png,train,train,1654,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01654_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01654_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01821_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01821_me_co_t1.png,train,train,1821,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01821_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01821_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01801_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01801_me_co_t1.png,train,train,1801,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01801_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01801_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01994_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01994_me_co_t1.png,train,train,1994,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01994_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01994_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01601_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01601_me_co_t1.png,train,train,1601,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01601_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01601_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01757_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01757_me_co_t1.png,train,train,1757,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01757_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01757_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01646_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01646_me_co_t1.png,train,train,1646,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01646_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01646_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01789_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01789_me_co_t1.png,train,train,1789,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01789_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01789_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01969_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01969_me_co_t1.png,train,train,1969,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01969_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01969_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01638_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01638_me_co_t1.png,train,train,1638,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01638_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01638_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01711_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01711_me_co_t1.png,train,train,1711,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01711_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01711_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01715_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01715_me_co_t1.png,train,train,1715,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01715_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01715_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01723_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01723_me_co_t1.png,train,train,1723,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01723_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01723_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01908_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01908_me_co_t1.png,train,train,1908,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01908_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01908_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01894_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01894_me_co_t1.png,train,train,1894,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01894_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01894_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01809_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01809_me_co_t1.png,train,train,1809,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01809_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01809_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01675_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01675_me_co_t1.png,train,train,1675,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01675_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01675_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01877_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01877_me_co_t1.png,train,train,1877,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01877_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01877_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01833_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01833_me_co_t1.png,train,train,1833,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01833_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01833_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01851_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01851_me_co_t1.png,train,train,1851,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01851_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01851_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01982_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01982_me_co_t1.png,train,train,1982,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01982_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01982_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01626_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01626_me_co_t1.png,train,train,1626,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01626_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01626_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01623_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01623_me_co_t1.png,train,train,1623,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01623_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01623_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01758_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01758_me_co_t1.png,train,train,1758,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01758_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01758_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01931_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01931_me_co_t1.png,train,train,1931,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01931_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01931_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01769_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01769_me_co_t1.png,train,train,1769,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01769_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01769_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01583_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01583_me_co_t1.png,train,train,1583,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01583_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01583_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01816_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01816_me_co_t1.png,train,train,1816,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01816_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01816_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01671_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01671_me_co_t1.png,train,train,1671,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01671_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01671_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01810_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01810_me_co_t1.png,train,train,1810,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01810_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01810_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01965_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01965_me_co_t1.png,train,train,1965,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01965_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01965_me_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_01953_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_01953_me_co_t1.png,train,train,1953,me,meningioma,co,coronal,T1,1,ok,meningioma_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_01953_me_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_01953_me_co_t1.txt,1,ok
